user_id,age_group,gender,country,region,subscription_plan,monthly_fee,subscription_start_date,subscription_end_date,payment_method
U102924,30,Female,South Africa,Africa,Premium,17.99,2023-05-29,2026-02-07,Wallet
U102925,21,Male,India,Asia,Standard,13.99,2023-12-30,2026-02-07,Wallet
U102926,21,Male,Germany,Europe,Standard,13.99,2024-04-13,2025-10-28 00:00:00,Bank Transfer
U102927,30,Female,Germany,Europe,Premium,17.99,2022-05-25,2026-02-07,Wallet
U102928,17,Male,South Africa,Africa,Basic,8.99,2022-04-11,2026-02-07,Wallet
U102929,21,Male,USA,North America,Basic,8.99,2022-02-09,2022-09-04 00:00:00,Bank Transfer
U102930,60,Male,France,Europe,Standard,13.99,2024-01-27,2026-02-07,Wallet
U102931,30,Female,Japan,Asia,Standard,13.99,2023-09-26,2026-02-07,Bank Transfer
U102932,60,Female,Canada,North America,Basic,8.99,2023-10-24,2026-02-07,Card
U102933,17,Male,Brazil,South America,Basic,8.99,2022-02-24,2026-02-07,Card
U102934,17,Male,India,Asia,Basic,8.99,2022-11-30,2023-02-19 00:00:00,Wallet
U102935,17,Female,India,Asia,Basic,8.99,2022-08-14,2026-02-07,Wallet
U102936,60,Female,Brazil,South America,Standard,13.99,2022-12-30,2026-02-07,Card
U102937,40,Female,India,Asia,Premium,17.99,2023-05-29,2026-02-07,Card
U102938,21,Female,South Africa,Africa,Basic,8.99,2023-05-01,2026-02-07,Wallet
U102939,40,Female,Brazil,South America,Standard,13.99,2022-07-02,2022-12-06 00:00:00,Bank Transfer
U102940,17,Female,USA,North America,Standard,13.99,2023-01-05,2026-02-07,Bank Transfer
U102941,21,Female,USA,North America,Premium,17.99,2024-04-20,2026-02-07,Bank Transfer
U102942,30,Male,Brazil,South America,Basic,8.99,2022-07-08,2026-02-07,Wallet
U102943,40,Male,USA,North America,Standard,13.99,2023-02-10,2026-02-07,Card
U102944,50,Male,Canada,North America,Standard,13.99,2022-02-21,2026-02-07,Bank Transfer
U102945,21,Female,Nigeria,Africa,Premium,17.99,2023-06-09,2026-02-07,Wallet
U102946,60,Female,Japan,Asia,Standard,13.99,2022-06-27,2026-02-07,Wallet
U102947,60,Female,France,Europe,Standard,13.99,2022-01-12,2026-02-07,Wallet
U102948,30,Male,South Africa,Africa,Basic,8.99,2023-02-02,2024-07-07 00:00:00,Wallet
U102949,17,Female,India,Asia,Standard,13.99,2024-05-09,2026-02-07,Card
U102950,21,Female,USA,North America,Basic,8.99,2023-06-13,2026-02-07,Bank Transfer
U102951,21,Female,France,Europe,Basic,8.99,2022-09-20,2026-02-07,Wallet
U102952,21,Female,UK,Europe,Basic,8.99,2022-11-29,2023-03-13 00:00:00,Bank Transfer
U102953,30,Female,Japan,Asia,Standard,13.99,2022-11-19,2026-02-07,Wallet
U102954,17,Female,Nigeria,Africa,Basic,8.99,2024-04-24,2025-04-22 00:00:00,Wallet
U102955,17,Male,South Africa,Africa,Basic,8.99,2023-02-16,2026-02-07,Card
U102956,40,Female,Japan,Asia,Standard,13.99,2022-12-23,2023-08-07 00:00:00,Wallet
U102957,50,Male,UK,Europe,Basic,8.99,2022-04-11,2026-02-07,Card
U102958,21,Female,Canada,North America,Basic,8.99,2022-02-23,2026-02-07,Wallet
U102959,17,Male,Canada,North America,Basic,8.99,2023-06-08,2026-02-07,Card
U102960,60,Male,Japan,Asia,Premium,17.99,2022-03-03,2026-02-07,Bank Transfer
U102961,21,Female,Nigeria,Africa,Standard,13.99,2022-11-18,2026-02-07,Bank Transfer
U102962,30,Male,South Africa,Africa,Basic,8.99,2023-08-27,2026-02-07,Card
U102963,40,Female,Germany,Europe,Standard,13.99,2023-02-15,2026-02-07,Card
U102964,17,Female,Brazil,South America,Basic,8.99,2022-01-27,2026-02-07,Wallet
U102965,30,Female,UK,Europe,Standard,13.99,2022-02-19,2026-02-07,Card
U102966,40,Male,India,Asia,Premium,17.99,2022-08-02,2026-02-07,Bank Transfer
U102967,17,Male,Nigeria,Africa,Standard,13.99,2024-01-05,2025-06-13 00:00:00,Card
U102968,30,Male,Nigeria,Africa,Premium,17.99,2024-01-04,2026-02-07,Wallet
U102969,60,Male,Nigeria,Africa,Basic,8.99,2022-10-20,2026-02-07,Bank Transfer
U102970,17,Male,Japan,Asia,Premium,17.99,2022-05-25,2026-02-07,Bank Transfer
U102971,40,Female,Nigeria,Africa,Premium,17.99,2024-02-21,2024-08-11 00:00:00,Card
U102972,50,Male,South Africa,Africa,Basic,8.99,2022-01-12,2026-02-07,Bank Transfer
U102973,40,Female,Brazil,South America,Premium,17.99,2022-11-05,2026-02-07,Card
U102974,21,Female,Canada,North America,Basic,8.99,2022-11-02,2026-02-07,Wallet
U102975,21,Female,France,Europe,Basic,8.99,2022-09-19,2026-02-07,Bank Transfer
U102976,21,Female,India,Asia,Basic,8.99,2024-03-05,2026-02-07,Card
U102977,40,Female,India,Asia,Standard,13.99,2023-04-29,2026-02-07,Bank Transfer
U102978,60,Male,Brazil,South America,Premium,17.99,2022-04-29,2026-02-07,Wallet
U102979,21,Female,USA,North America,Basic,8.99,2023-02-17,2026-02-07,Bank Transfer
U102980,17,Female,Canada,North America,Basic,8.99,2024-04-26,2026-02-07,Bank Transfer
U102981,21,Male,USA,North America,Basic,8.99,2024-03-24,2024-06-11 00:00:00,Bank Transfer
U102982,21,Female,Japan,Asia,Standard,13.99,2024-02-28,2026-02-07,Bank Transfer
U102983,50,Male,USA,North America,Standard,13.99,2022-06-14,2026-02-07,Wallet
U102984,60,Male,Brazil,South America,Premium,17.99,2023-04-17,2026-02-07,Wallet
U102985,50,Female,UK,Europe,Basic,8.99,2023-04-21,2026-02-07,Card
U102986,17,Male,France,Europe,Basic,8.99,2022-09-20,2026-02-07,Bank Transfer
U102987,40,Male,UK,Europe,Basic,8.99,2024-03-23,2026-02-07,Wallet
U102988,40,Female,France,Europe,Standard,13.99,2023-09-27,2026-02-07,Bank Transfer
U102989,40,Male,Canada,North America,Premium,17.99,2022-09-12,2026-02-07,Bank Transfer
U102990,17,Male,Brazil,South America,Basic,8.99,2022-11-25,2026-02-07,Bank Transfer
U102991,50,Female,South Africa,Africa,Premium,17.99,2023-10-09,2026-02-07,Wallet
U102992,40,Female,Germany,Europe,Basic,8.99,2023-03-18,2026-02-07,Wallet
U102993,50,Male,Canada,North America,Basic,8.99,2024-06-04,2026-02-07,Bank Transfer
U102994,60,Female,Japan,Asia,Basic,8.99,2023-07-25,2026-02-07,Wallet
U102995,40,Male,Germany,Europe,Standard,13.99,2022-01-26,2026-02-07,Bank Transfer
U102996,21,Female,Brazil,South America,Standard,13.99,2022-04-09,2026-02-07,Wallet
U102997,40,Female,France,Europe,Basic,8.99,2022-12-28,2026-02-07,Wallet
U102998,40,Female,France,Europe,Standard,13.99,2022-11-18,2026-02-07,Wallet
U102999,50,Female,France,Europe,Basic,8.99,2023-06-08,2026-02-07,Wallet
U103000,40,Female,UK,Europe,Basic,8.99,2023-01-04,2023-10-06 00:00:00,Card
U103001,17,Female,Canada,North America,Basic,8.99,2024-06-08,2026-02-07,Wallet
U103002,21,Male,South Africa,Africa,Standard,13.99,2024-04-16,2026-02-07,Wallet
U103003,40,Female,South Africa,Africa,Basic,8.99,2022-04-23,2026-02-07,Card
U103004,21,Female,South Africa,Africa,Basic,8.99,2022-02-26,2022-05-24 00:00:00,Card
U103005,40,Male,Nigeria,Africa,Standard,13.99,2024-06-16,2026-02-07,Card
U103006,60,Female,Canada,North America,Premium,17.99,2023-11-01,2026-02-07,Wallet
U103007,30,Female,India,Asia,Premium,17.99,2022-03-15,2026-02-07,Wallet
U103008,60,Male,South Africa,Africa,Basic,8.99,2022-07-23,2026-02-07,Wallet
U103009,21,Female,Canada,North America,Standard,13.99,2022-07-22,2026-02-07,Card
U103010,30,Female,France,Europe,Premium,17.99,2024-04-18,2024-07-28 00:00:00,Bank Transfer
U103011,30,Male,Canada,North America,Premium,17.99,2022-12-16,2026-02-07,Bank Transfer
U103012,40,Female,Canada,North America,Standard,13.99,2024-06-04,2026-02-07,Bank Transfer
U103013,17,Female,South Africa,Africa,Basic,8.99,2023-06-23,2026-02-07,Card
U103014,30,Female,France,Europe,Basic,8.99,2022-08-05,2023-10-14 00:00:00,Wallet
U103015,21,Female,Nigeria,Africa,Premium,17.99,2024-04-02,2026-02-07,Card
U103016,17,Male,Brazil,South America,Basic,8.99,2022-08-21,2026-02-07,Wallet
U103017,40,Male,USA,North America,Basic,8.99,2024-05-06,2026-02-07,Card
U103018,17,Female,USA,North America,Basic,8.99,2023-09-24,2023-11-26 00:00:00,Wallet
U103019,21,Male,Canada,North America,Basic,8.99,2024-02-06,2026-02-07,Card
U103020,60,Female,Germany,Europe,Standard,13.99,2022-03-04,2026-02-07,Bank Transfer
U103021,17,Male,UK,Europe,Basic,8.99,2022-05-23,2026-02-07,Wallet
U103022,40,Female,Nigeria,Africa,Standard,13.99,2023-09-03,2026-02-07,Card
U103023,40,Male,USA,North America,Basic,8.99,2022-02-06,2026-02-07,Bank Transfer
U103024,60,Male,USA,North America,Basic,8.99,2023-01-23,2026-02-07,Wallet
U103025,21,Male,Japan,Asia,Standard,13.99,2024-04-28,2026-02-07,Bank Transfer
U103026,50,Female,South Africa,Africa,Premium,17.99,2022-03-27,2026-02-07,Bank Transfer
U103027,21,Male,South Africa,Africa,Basic,8.99,2022-12-13,2026-02-07,Card
U103028,40,Male,India,Asia,Standard,13.99,2023-08-09,2026-02-07,Wallet
U103029,40,Female,Canada,North America,Standard,13.99,2024-04-23,2026-02-07,Bank Transfer
U103030,30,Male,Japan,Asia,Standard,13.99,2023-08-08,2026-02-07,Wallet
U103031,50,Male,Canada,North America,Premium,17.99,2023-02-22,2026-02-07,Wallet
U103032,60,Male,USA,North America,Basic,8.99,2024-02-09,2026-02-07,Card
U103033,17,Male,Nigeria,Africa,Basic,8.99,2023-06-19,2026-02-07,Bank Transfer
U103034,21,Male,Japan,Asia,Standard,13.99,2022-08-21,2026-02-07,Card
U103035,50,Male,Japan,Asia,Premium,17.99,2024-05-01,2026-02-07,Bank Transfer
U103036,40,Female,India,Asia,Premium,17.99,2023-02-27,2026-02-07,Card
U103037,60,Female,South Africa,Africa,Basic,8.99,2022-10-21,2026-02-07,Wallet
U103038,60,Female,France,Europe,Standard,13.99,2023-01-21,2026-02-07,Wallet
U103039,60,Female,UK,Europe,Standard,13.99,2024-03-14,2026-02-07,Wallet
U103040,21,Female,USA,North America,Premium,17.99,2023-01-07,2026-02-07,Wallet
U103041,17,Male,South Africa,Africa,Premium,17.99,2023-11-21,2026-02-07,Bank Transfer
U103042,60,Male,UK,Europe,Basic,8.99,2024-03-18,2026-02-07,Card
U103043,60,Male,Germany,Europe,Basic,8.99,2023-04-02,2026-02-07,Bank Transfer
U103044,30,Female,Canada,North America,Basic,8.99,2022-07-23,2026-02-07,Card
U103045,40,Male,USA,North America,Standard,13.99,2022-08-29,2026-02-07,Card
U103046,21,Male,India,Asia,Basic,8.99,2024-03-19,2026-02-07,Card
U103047,40,Male,UK,Europe,Basic,8.99,2024-01-01,2026-02-07,Wallet
U103048,50,Male,Germany,Europe,Standard,13.99,2022-05-11,2026-02-07,Wallet
U103049,17,Male,USA,North America,Premium,17.99,2024-01-28,2026-02-07,Bank Transfer
U103050,21,Male,Japan,Asia,Basic,8.99,2022-07-24,2026-02-07,Wallet
U103051,30,Female,USA,North America,Basic,8.99,2023-07-19,2026-02-07,Wallet
U103052,21,Male,Japan,Asia,Standard,13.99,2023-08-23,2026-02-07,Card
U103053,17,Male,USA,North America,Standard,13.99,2024-04-11,2026-02-07,Wallet
U103054,40,Male,Canada,North America,Premium,17.99,2023-08-13,2026-02-07,Card
U103055,50,Female,Germany,Europe,Premium,17.99,2024-04-05,2026-02-07,Card
U103056,21,Female,Nigeria,Africa,Basic,8.99,2022-05-14,2023-07-07 00:00:00,Wallet
U103057,60,Female,Germany,Europe,Basic,8.99,2023-09-27,2026-02-07,Wallet
U103058,17,Female,USA,North America,Basic,8.99,2023-02-26,2024-03-20 00:00:00,Wallet
U103059,60,Male,Nigeria,Africa,Premium,17.99,2024-01-15,2026-02-07,Wallet
U103060,60,Female,Brazil,South America,Standard,13.99,2022-09-24,2026-02-07,Bank Transfer
U103061,60,Female,USA,North America,Premium,17.99,2022-09-16,2026-02-07,Wallet
U103062,60,Male,UK,Europe,Standard,13.99,2024-06-16,2025-10-31 00:00:00,Wallet
U103063,21,Female,South Africa,Africa,Standard,13.99,2022-08-20,2026-02-07,Bank Transfer
U103064,60,Male,France,Europe,Standard,13.99,2022-04-23,2026-02-07,Card
U103065,30,Male,Japan,Asia,Standard,13.99,2022-12-24,2026-02-07,Wallet
U103066,21,Female,India,Asia,Basic,8.99,2023-04-08,2023-08-27 00:00:00,Wallet
U103067,30,Female,France,Europe,Standard,13.99,2024-02-16,2026-02-07,Bank Transfer
U103068,30,Male,France,Europe,Basic,8.99,2024-06-16,2026-02-07,Bank Transfer
U103069,30,Male,UK,Europe,Premium,17.99,2022-11-22,2023-08-22 00:00:00,Card
U103070,21,Female,Canada,North America,Premium,17.99,2022-11-17,2026-02-07,Wallet
U103071,40,Male,USA,North America,Premium,17.99,2022-03-20,2026-02-07,Card
U103072,30,Male,Brazil,South America,Basic,8.99,2023-06-12,2026-02-07,Bank Transfer
U103073,21,Female,Brazil,South America,Basic,8.99,2023-03-20,2026-02-07,Bank Transfer
U103074,60,Female,India,Asia,Premium,17.99,2023-12-02,2026-02-07,Wallet
U103075,17,Female,France,Europe,Premium,17.99,2024-03-30,2026-02-07,Wallet
U103076,30,Male,Canada,North America,Premium,17.99,2022-05-03,2026-02-07,Wallet
U103077,60,Female,South Africa,Africa,Standard,13.99,2022-11-24,2026-02-07,Card
U103078,17,Male,Brazil,South America,Standard,13.99,2022-01-04,2022-09-11 00:00:00,Card
U103079,60,Female,Germany,Europe,Standard,13.99,2023-12-17,2026-02-07,Bank Transfer
U103080,30,Female,France,Europe,Basic,8.99,2022-11-27,2026-02-07,Wallet
U103081,21,Female,Canada,North America,Standard,13.99,2024-02-25,2024-11-22 00:00:00,Card
U103082,40,Male,Nigeria,Africa,Premium,17.99,2022-06-19,2026-02-07,Bank Transfer
U103083,30,Male,Canada,North America,Premium,17.99,2024-02-26,2026-02-07,Card
U103084,17,Male,Brazil,South America,Standard,13.99,2023-09-30,2026-02-07,Bank Transfer
U103085,21,Male,USA,North America,Standard,13.99,2022-08-07,2026-02-07,Card
U103086,50,Female,Germany,Europe,Basic,8.99,2022-02-28,2026-02-07,Card
U103087,60,Female,France,Europe,Standard,13.99,2022-01-14,2026-02-07,Wallet
U103088,21,Male,Brazil,South America,Basic,8.99,2023-05-15,2026-02-07,Card
U103089,40,Female,Japan,Asia,Basic,8.99,2023-11-23,2026-02-07,Card
U103090,17,Female,Japan,Asia,Basic,8.99,2022-11-15,2026-02-07,Bank Transfer
U103091,60,Male,France,Europe,Basic,8.99,2023-07-31,2026-02-07,Bank Transfer
U103092,30,Female,UK,Europe,Standard,13.99,2024-01-06,2026-02-07,Bank Transfer
U103093,21,Male,France,Europe,Basic,8.99,2024-01-09,2026-02-07,Bank Transfer
U103094,60,Female,India,Asia,Basic,8.99,2023-03-15,2026-02-07,Bank Transfer
U103095,50,Female,USA,North America,Basic,8.99,2023-08-15,2026-02-07,Card
U103096,40,Female,Germany,Europe,Basic,8.99,2024-03-15,2026-02-07,Card
U103097,60,Female,South Africa,Africa,Basic,8.99,2022-01-28,2026-02-07,Wallet
U103098,30,Male,UK,Europe,Standard,13.99,2022-12-10,2023-02-25 00:00:00,Card
U103099,60,Female,South Africa,Africa,Basic,8.99,2022-09-05,2024-01-17 00:00:00,Card
U103100,17,Female,USA,North America,Standard,13.99,2024-04-25,2026-02-07,Bank Transfer
U103101,17,Male,Germany,Europe,Standard,13.99,2023-07-29,2023-10-12 00:00:00,Wallet
U103102,17,Male,Brazil,South America,Standard,13.99,2022-07-22,2024-02-05 00:00:00,Bank Transfer
U103103,21,Male,UK,Europe,Premium,17.99,2023-02-20,2024-01-17 00:00:00,Card
U103104,17,Female,Japan,Asia,Premium,17.99,2022-01-28,2026-02-07,Bank Transfer
U103105,21,Female,South Africa,Africa,Basic,8.99,2023-05-24,2023-08-18 00:00:00,Bank Transfer
U103106,40,Male,South Africa,Africa,Basic,8.99,2024-05-21,2026-02-07,Card
U103107,50,Male,South Africa,Africa,Standard,13.99,2024-06-15,2026-02-07,Card
U103108,17,Male,UK,Europe,Premium,17.99,2023-11-29,2026-02-07,Bank Transfer
U103109,30,Male,South Africa,Africa,Basic,8.99,2022-04-03,2023-08-04 00:00:00,Bank Transfer
U103110,21,Male,USA,North America,Premium,17.99,2023-10-04,2026-02-07,Bank Transfer
U103111,40,Female,Nigeria,Africa,Basic,8.99,2022-09-29,2026-02-07,Card
U103112,60,Male,India,Asia,Standard,13.99,2022-03-01,2026-02-07,Bank Transfer
U103113,60,Female,France,Europe,Basic,8.99,2023-10-03,2026-02-07,Bank Transfer
U103114,60,Female,Nigeria,Africa,Standard,13.99,2022-08-14,2026-02-07,Card
U103115,40,Male,Nigeria,Africa,Premium,17.99,2024-02-08,2026-02-07,Card
U103116,60,Male,Brazil,South America,Premium,17.99,2022-07-18,2026-02-07,Card
U103117,60,Female,UK,Europe,Basic,8.99,2024-01-07,2026-02-07,Card
U103118,50,Female,USA,North America,Standard,13.99,2023-05-22,2026-02-07,Wallet
U103119,30,Male,Germany,Europe,Standard,13.99,2022-11-11,2026-02-07,Wallet
U103120,21,Male,Nigeria,Africa,Premium,17.99,2024-05-11,2025-12-03 00:00:00,Card
U103121,50,Male,USA,North America,Basic,8.99,2023-09-09,2025-01-21 00:00:00,Wallet
U103122,40,Female,Brazil,South America,Standard,13.99,2022-02-27,2022-07-01 00:00:00,Bank Transfer
U103123,40,Male,Canada,North America,Premium,17.99,2023-04-06,2026-02-07,Card
U103124,50,Female,Japan,Asia,Basic,8.99,2023-09-18,2026-02-07,Card
U103125,17,Male,India,Asia,Premium,17.99,2023-06-08,2026-02-07,Bank Transfer
U103126,21,Male,France,Europe,Premium,17.99,2023-08-10,2026-02-07,Card
U103127,30,Male,Japan,Asia,Basic,8.99,2023-09-25,2026-02-07,Bank Transfer
U103128,17,Male,Japan,Asia,Standard,13.99,2023-09-27,2026-02-07,Bank Transfer
U103129,30,Female,Japan,Asia,Basic,8.99,2022-08-15,2026-02-07,Bank Transfer
U103130,40,Male,Nigeria,Africa,Standard,13.99,2023-10-09,2026-02-07,Card
U103131,30,Female,India,Asia,Basic,8.99,2023-01-12,2026-02-07,Wallet
U103132,50,Male,Nigeria,Africa,Premium,17.99,2022-08-26,2026-02-07,Bank Transfer
U103133,17,Female,South Africa,Africa,Standard,13.99,2022-11-05,2026-02-07,Bank Transfer
U103134,17,Male,Japan,Asia,Standard,13.99,2024-04-05,2026-02-07,Card
U103135,30,Male,India,Asia,Standard,13.99,2022-12-10,2026-02-07,Bank Transfer
U103136,17,Male,Brazil,South America,Basic,8.99,2023-01-27,2024-06-13 00:00:00,Wallet
U103137,50,Male,South Africa,Africa,Premium,17.99,2023-04-18,2024-07-31 00:00:00,Card
U103138,21,Female,India,Asia,Basic,8.99,2023-08-09,2026-02-07,Wallet
U103139,60,Female,South Africa,Africa,Premium,17.99,2024-04-02,2026-02-07,Card
U103140,30,Male,Brazil,South America,Basic,8.99,2024-02-04,2025-06-22 00:00:00,Wallet
U103141,60,Female,Germany,Europe,Basic,8.99,2023-11-08,2026-02-07,Wallet
U103142,17,Female,France,Europe,Standard,13.99,2023-05-11,2026-02-07,Bank Transfer
U103143,21,Female,Canada,North America,Basic,8.99,2023-07-16,2026-02-07,Wallet
U103144,40,Male,Brazil,South America,Standard,13.99,2023-11-01,2026-02-07,Bank Transfer
U103145,40,Male,USA,North America,Standard,13.99,2023-07-29,2026-02-07,Card
U103146,50,Female,Brazil,South America,Basic,8.99,2023-03-18,2026-02-07,Bank Transfer
U103147,60,Male,India,Asia,Basic,8.99,2023-07-28,2026-02-07,Bank Transfer
U103148,50,Female,Brazil,South America,Basic,8.99,2022-05-28,2026-02-07,Bank Transfer
U103149,60,Male,Brazil,South America,Premium,17.99,2022-09-08,2026-02-07,Wallet
U103150,21,Male,Canada,North America,Premium,17.99,2022-03-23,2026-02-07,Card
U103151,21,Female,Brazil,South America,Premium,17.99,2023-11-26,2026-02-07,Bank Transfer
U103152,30,Female,Germany,Europe,Premium,17.99,2022-02-28,2026-02-07,Wallet
U103153,60,Female,UK,Europe,Standard,13.99,2022-08-13,2026-02-07,Card
U103154,17,Female,Germany,Europe,Premium,17.99,2022-03-24,2026-02-07,Wallet
U103155,30,Male,Japan,Asia,Basic,8.99,2022-07-07,2026-02-07,Wallet
U103156,21,Male,Japan,Asia,Standard,13.99,2023-02-06,2026-02-07,Card
U103157,30,Female,France,Europe,Standard,13.99,2023-05-09,2026-02-07,Wallet
U103158,21,Female,UK,Europe,Premium,17.99,2023-11-20,2026-02-07,Card
U103159,30,Male,Canada,North America,Premium,17.99,2022-07-13,2026-02-07,Wallet
U103160,17,Male,Germany,Europe,Basic,8.99,2023-07-18,2026-02-07,Wallet
U103161,50,Female,UK,Europe,Basic,8.99,2024-04-24,2024-11-24 00:00:00,Bank Transfer
U103162,50,Female,Germany,Europe,Standard,13.99,2022-06-19,2023-08-17 00:00:00,Bank Transfer
U103163,30,Male,Germany,Europe,Premium,17.99,2023-11-19,2026-02-07,Wallet
U103164,21,Male,Brazil,South America,Basic,8.99,2022-05-24,2026-02-07,Card
U103165,60,Female,France,Europe,Basic,8.99,2024-02-11,2024-12-09 00:00:00,Bank Transfer
U103166,60,Male,Brazil,South America,Premium,17.99,2023-12-15,2026-02-07,Bank Transfer
U103167,60,Female,South Africa,Africa,Standard,13.99,2022-09-02,2026-02-07,Wallet
U103168,40,Male,Canada,North America,Basic,8.99,2023-09-16,2026-02-07,Wallet
U103169,17,Male,Nigeria,Africa,Basic,8.99,2023-07-19,2023-10-15 00:00:00,Bank Transfer
U103170,40,Female,India,Asia,Standard,13.99,2024-06-02,2026-02-07,Wallet
U103171,50,Male,South Africa,Africa,Basic,8.99,2024-01-25,2024-02-24 00:00:00,Card
U103172,21,Male,UK,Europe,Standard,13.99,2023-06-19,2026-02-07,Card
U103173,50,Female,Japan,Asia,Standard,13.99,2024-02-18,2024-10-25 00:00:00,Bank Transfer
U103174,40,Female,Germany,Europe,Basic,8.99,2023-11-27,2024-11-04 00:00:00,Card
U103175,21,Female,UK,Europe,Premium,17.99,2023-10-21,2026-02-07,Bank Transfer
U103176,60,Female,Japan,Asia,Basic,8.99,2022-07-28,2023-08-28 00:00:00,Bank Transfer
U103177,40,Male,Germany,Europe,Basic,8.99,2023-09-22,2026-02-07,Card
U103178,50,Male,Germany,Europe,Standard,13.99,2024-05-09,2026-02-07,Card
U103179,50,Female,UK,Europe,Premium,17.99,2023-09-19,2026-02-07,Bank Transfer
U103180,21,Female,Canada,North America,Basic,8.99,2023-08-15,2024-05-21 00:00:00,Bank Transfer
U103181,50,Male,South Africa,Africa,Basic,8.99,2023-08-13,2026-02-07,Bank Transfer
U103182,30,Male,USA,North America,Standard,13.99,2022-04-12,2026-02-07,Wallet
U103183,30,Female,India,Asia,Basic,8.99,2023-11-24,2024-05-29 00:00:00,Bank Transfer
U103184,60,Female,Canada,North America,Basic,8.99,2022-10-08,2026-02-07,Bank Transfer
U103185,17,Female,France,Europe,Basic,8.99,2022-07-21,2026-02-07,Card
U103186,17,Male,Germany,Europe,Basic,8.99,2024-06-14,2026-02-07,Bank Transfer
U103187,21,Male,UK,Europe,Basic,8.99,2022-12-11,2026-02-07,Wallet
U103188,40,Female,Brazil,South America,Basic,8.99,2022-07-27,2026-02-07,Card
U103189,60,Female,UK,Europe,Basic,8.99,2023-08-10,2026-02-07,Bank Transfer
U103190,21,Male,UK,Europe,Basic,8.99,2023-02-15,2026-02-07,Bank Transfer
U103191,17,Male,Germany,Europe,Standard,13.99,2023-11-29,2026-02-07,Wallet
